FILE,SNR,PSNR,SSIM,PESQ
speaker1.wav,11.398295164108276,34.228066802507996,0.9936191584882277,2.287505865097046
speaker10.wav,13.961973190307617,30.739719173370496,0.9921778154206091,2.466566562652588
speaker11.wav,12.344144582748413,30.798278983269466,0.992077272154795,2.7109317779541016
speaker12.wav,13.981273174285889,30.248907984892117,0.9919587925049803,2.795527458190918
speaker13.wav,13.072552680969238,30.871127966844078,0.9921726278659164,2.7591311931610107
speaker14.wav,12.938947677612305,33.03577130724615,0.992962641011426,2.483884572982788
speaker15.wav,13.309555053710938,29.755349604881527,0.9916015776162227,2.6836090087890625
speaker16.wav,13.948218822479248,32.810174593784524,0.9927268720608878,2.6491639614105225
speaker17.wav,14.88603949546814,32.25625759442062,0.9927225435296356,2.4494659900665283
speaker18.wav,14.44298267364502,31.280136805360268,0.9921696454587602,2.8869102001190186
speaker19.wav,11.920067071914673,32.905679840483884,0.9930222675203708,2.472759962081909
speaker2.wav,11.86474323272705,30.288860078688554,0.9921373072538291,2.390153646469116
speaker20.wav,13.876078128814697,32.400759150324035,0.99254412750271,2.520181655883789
speaker21.wav,13.849543333053589,31.87440963915959,0.9923056461009946,2.8003416061401367
speaker22.wav,13.93883228302002,33.25951985078338,0.9930424893634769,2.4213690757751465
speaker23.wav,12.598758935928345,33.046180453591234,0.993010291634228,2.3707058429718018
speaker24.wav,12.924318313598633,30.913515762085034,0.9921393872540979,2.6483633518218994
speaker3.wav,13.03407073020935,29.952137324012746,0.9919423231098052,2.294896125793457
speaker4.wav,14.525073766708374,30.465113636279447,0.9922783732896107,2.1769967079162598
speaker5.wav,11.63417100906372,31.500195664687173,0.9924965459565492,2.540034532546997
speaker6.wav,12.658648490905762,30.031715691960933,0.9918853648118573,2.770267963409424
speaker7.wav,14.820196628570557,30.622666928400704,0.9920510451090212,2.711927652359009
speaker8.wav,13.509281873703003,31.287860171993216,0.9926996697845938,2.151606798171997
speaker9.wav,14.25930142402649,32.56147206805978,0.9931309907203371,2.1458940505981445
