FILE,SNR,PSNR,SSIM,PESQ
speaker1.wav,24.438514709472656,18.892846275376804,0.4933234801541347,1.075934648513794
speaker10.wav,19.529305696487427,22.750201169506653,0.7340019685367691,1.0686196088790894
speaker11.wav,18.659541606903076,21.200062808060494,0.6553072219326218,1.0680994987487793
speaker12.wav,17.304147481918335,21.652963555895322,0.6656616091985178,1.0414206981658936
speaker13.wav,15.963382720947266,22.11405557845199,0.6942649425669586,1.0625454187393188
speaker14.wav,17.86109209060669,21.453171846769404,0.7115347286372754,1.0478360652923584
speaker15.wav,19.72654700279236,16.13629587933903,0.5085742380351699,1.035577654838562
speaker16.wav,20.956928730010986,22.46133128518437,0.6974460928259131,1.0460537672042847
speaker17.wav,23.344390392303467,21.174899969528145,0.6610778533771389,1.0616397857666016
speaker18.wav,17.978806495666504,22.8329136702473,0.6676615495562261,1.037383794784546
speaker19.wav,17.409451007843018,21.581692909370396,0.7650965212314839,1.048057198524475
speaker2.wav,21.77704095840454,16.98214355050088,0.5111887199960681,1.0531136989593506
speaker20.wav,20.98623275756836,21.025855996607344,0.6759977948310898,1.0443408489227295
speaker21.wav,24.093828201293945,22.579111594700052,0.6543371093229199,1.0564268827438354
speaker22.wav,14.138898849487305,15.696702192141991,0.43032049224062857,1.0678895711898804
speaker23.wav,18.34996223449707,21.48057181302828,0.7314485545423265,1.0506629943847656
speaker24.wav,17.155330181121826,21.95760897754972,0.7012166927945377,1.0560715198516846
speaker3.wav,13.6378812789917,17.952257176454125,0.4546203558847661,1.0288255214691162
speaker4.wav,24.04045581817627,21.186332166316994,0.724343910857582,1.0572054386138916
speaker5.wav,16.778494119644165,16.23172266663286,0.479889837499835,1.068234920501709
speaker6.wav,15.115352869033813,20.882084877065516,0.6307292895910255,1.0624029636383057
speaker7.wav,17.92232036590576,21.92725533320911,0.6693849072116468,1.0661741495132446
speaker8.wav,21.79144859313965,22.491021511794784,0.7181104719496737,1.048715353012085
speaker9.wav,16.879940032958984,22.6973163654222,0.778673955927679,1.0595358610153198
