FILE,SNR,PSNR,SSIM,PESQ
speaker1,21.83380126953125,29.138288010482334,0.8497431450493387,1.5194833278656006
speaker18,14.352089166641235,28.81785855420049,0.9186963181845812,1.454559564590454
speaker19,12.792445421218872,28.308198965246724,0.9291436290942575,1.5115349292755127
speaker2,16.028486490249634,26.616840509614043,0.937376713030411,1.7744972705841064
speaker20,20.25543212890625,28.41020099972892,0.8868758339948688,1.6126025915145874
speaker21,14.687325954437256,27.61665083994498,0.8963196590825078,1.6358177661895752
speaker22,15.103435516357422,28.36300530923861,0.9080672488902051,1.5357658863067627
speaker23,14.428412914276123,27.2590408233475,0.9343891730951178,1.4767673015594482
speaker24,15.388611555099487,27.26182354165521,0.9259837634416036,1.6360154151916504
speaker3,14.530460834503174,26.06989117405728,0.9458443907038573,1.4971641302108765
speaker4,18.987549543380737,27.77690812926272,0.935669592812822,1.7581024169921875
speaker10,19.01105046272278,27.240161050952484,0.9142125331012471,1.805298089981079
speaker5,10.849448442459106,27.514870676867318,0.9213039616590261,1.7853798866271973
speaker6,12.707369327545166,26.534088400663812,0.9391197969676943,1.7801083326339722
speaker6,11.021034717559814,27.37706120634254,0.9138552059248197,1.0373508930206299
speaker7,13.736146688461304,27.915725869194183,0.9112292573498896,1.0565496683120728
speaker8,16.36934995651245,27.88195939944647,0.9126554255951476,1.3505109548568726
speaker9,14.193482398986816,26.840329180927164,0.920046856362454,1.187343955039978
speaker11,15.848228931427002,27.10944235882318,0.9401012932479114,1.1458699703216553
speaker12,13.847124576568604,27.908152235925638,0.9112663862623356,1.063429355621338
speaker13,19.052270650863647,28.032058154305503,0.9262367037965945,1.3944491147994995
speaker14,12.768996953964233,26.44849398146848,0.9462959186099928,1.2377160787582397
speaker15,25.0846266746521,27.89210696396783,0.8869033651400858,1.0721278190612793
speaker16,14.892871379852295,27.74490078179586,0.9032576009026816,1.2228052616119385
