FILE,SNR,PSNR,SSIM,PESQ
speaker1.wav,18.63057255744934,26.746768505333613,0.9852712401673919,1.2623597383499146
speaker10.wav,19.39265489578247,24.366621420825496,0.9856507871336286,1.1679586172103882
speaker11.wav,19.047893285751343,24.232591766739354,0.9854310580522916,1.1307734251022339
speaker12.wav,19.491463899612427,24.130153851863408,0.9860398765014663,1.15812349319458
speaker13.wav,20.21754741668701,24.16426477044796,0.9853206289059039,1.127159833908081
speaker14.wav,15.861302614212036,25.425857286364156,0.9851638484213914,1.2035272121429443
speaker15.wav,19.27812099456787,24.088830751839083,0.9858119609381456,1.1972999572753906
speaker16.wav,18.303275108337402,25.40696686767131,0.9850119388995717,1.2415910959243774
speaker17.wav,19.327576160430908,24.926091973491523,0.9853903976404206,1.1321823596954346
speaker18.wav,19.370954036712646,24.33631235298533,0.9851468232542645,1.0997563600540161
speaker19.wav,15.9038245677948,25.21976175497691,0.9852489319049351,1.198256254196167
speaker2.wav,18.011375665664673,24.28390534771003,0.9859256801359233,1.1488078832626343
speaker20.wav,18.672596216201782,25.112799866487254,0.9850298334815026,1.131101131439209
speaker21.wav,19.632411003112793,24.48491352486974,0.9849325110387739,1.084326982498169
speaker22.wav,16.855210065841675,25.61919012554388,0.9850657476500115,1.2208526134490967
speaker23.wav,16.490752696990967,25.214611326309768,0.9851721535128146,1.151822805404663
speaker24.wav,18.90143394470215,24.150489913789617,0.9853464704956635,1.106671929359436
speaker3.wav,18.102855682373047,24.229572575983525,0.9861431850765691,1.1597719192504883
speaker4.wav,18.72614622116089,24.545174097470426,0.9858841191972326,1.1909366846084595
speaker5.wav,17.92276620864868,24.523801168875007,0.9854029631535044,1.1649854183197021
speaker6.wav,19.183175563812256,24.148712811365137,0.985960071739555,1.1679507493972778
speaker7.wav,21.04745388031006,24.139384295529336,0.9854437107069257,1.1398969888687134
speaker8.wav,19.519392251968384,24.75151596559497,0.9856822126925464,1.1144546270370483
speaker9.wav,17.967684268951416,25.306950108933563,0.9854633120857433,1.2013837099075317
