FILE,SNR,PSNR,SSIM,PESQ
speaker1.wav,21.53984308242798,19.643044958354988,0.6143577641144139,1.1177446842193604
speaker10.wav,24.003326892852783,19.886519253763804,0.5842025767532768,1.0655468702316284
speaker11.wav,18.60382080078125,19.189000337136058,0.6229297595033925,1.0480501651763916
speaker12.wav,18.03696632385254,22.533386523435503,0.6821327252705413,1.0522345304489136
speaker13.wav,12.354512214660645,17.403289335766722,0.4239669374796886,1.053662896156311
speaker14.wav,17.132282257080078,19.68800081020656,0.6347670809066535,1.0655964612960815
speaker15.wav,20.835471153259277,22.075424029643965,0.6387498899038194,1.0534560680389404
speaker16.wav,18.885258436203003,20.635201984609928,0.6342852033592596,1.0382499694824219
speaker17.wav,18.84025812149048,22.776419047293132,0.7352283625782117,1.0625425577163696
speaker18.wav,21.99381113052368,21.139389415911264,0.5766278307090703,1.1089149713516235
speaker19.wav,19.27857756614685,23.47455471444008,0.8206774447355024,1.0581952333450317
speaker2.wav,17.861628532409668,22.239146564663145,0.7664496864248997,1.0627574920654297
speaker20.wav,23.05356502532959,15.668962841142095,0.39351201824806464,1.0426455736160278
speaker21.wav,21.582767963409424,21.133164488340405,0.6384685060369049,1.0600850582122803
speaker22.wav,12.817209959030151,16.428572976021815,0.4571024944276414,1.1153467893600464
speaker23.wav,15.941085815429688,21.243076146703523,0.6836865284853462,1.0445489883422852
speaker24.wav,15.372474193572998,22.077973498331247,0.6827473882214061,1.0533632040023804
speaker3.wav,14.838379621505737,20.506380916615377,0.6543534613596955,1.0346964597702026
speaker4.wav,21.383075714111328,21.400617048897796,0.700994620213385,1.0553984642028809
speaker5.wav,23.121743202209473,16.507210236100846,0.447760782990318,1.0677926540374756
speaker6.wav,13.480337858200073,19.855296379680052,0.6108450228758628,1.6501715183258057
speaker7.wav,13.471291065216064,16.295186012224477,0.4188399833998682,1.0692996978759766
speaker8.wav,21.747500896453857,21.28804483796084,0.7154083595733322,1.0449825525283813
speaker9.wav,17.826907634735107,22.07810966114412,0.7395577656974023,1.0778225660324097
