FILE,SNR,PSNR,SSIM,PESQ
speaker1,9.13675308227539,27.267712662596743,0.8128880645399429,1.5769106149673462
speaker18,10.04612922668457,25.971448264214846,0.8894278711996298,1.4746346473693848
speaker19,11.009299755096436,26.438605718224927,0.8836053063091136,1.7030476331710815
speaker2,17.55684733390808,25.46839962541288,0.8963890566358874,1.751378059387207
speaker20,15.091516971588135,26.88250002657454,0.864343776369445,1.4709535837173462
speaker21,13.999639749526978,26.488290069606236,0.8812293574733969,1.4832605123519897
speaker22,10.675673484802246,26.75163104255041,0.8707839715992426,1.6503583192825317
speaker23,13.341392278671265,26.118401410191744,0.8978258604840126,1.6255879402160645
speaker24,10.200600624084473,25.89108754475201,0.8970826253329645,1.749492883682251
speaker3,10.2987802028656,25.793956474102636,0.9098291192311219,1.6557090282440186
speaker4,12.03465461730957,25.82894135421916,0.8982619178436513,1.6746881008148193
speaker10,14.988335371017456,26.073456556753186,0.8913298999418042,1.7263247966766357
speaker5,15.679706335067749,25.966987078662743,0.892060330182795,1.781999945640564
speaker6,12.15701937675476,25.709376642152534,0.9014722306276203,1.7079463005065918
speaker6,9.510659575462341,25.969060391933212,0.8928538513393239,1.0423450469970703
speaker7,9.71223533153534,26.443871473896596,0.8779049149947495,1.0715471506118774
speaker8,12.363704442977905,26.84233490704809,0.8719125890894294,1.1656556129455566
speaker9,16.324212551116943,26.017445872818907,0.8950096585257724,1.2571706771850586
speaker11,12.484269142150879,25.65398397331133,0.9036240916271939,1.1969153881072998
speaker12,10.499446392059326,26.089156495621406,0.8862438217317886,1.0835167169570923
speaker13,12.748959064483643,26.18237216687436,0.8866519161178766,1.2212122678756714
speaker14,10.263941287994385,25.787677070099125,0.9014813123466197,1.0848950147628784
speaker15,21.343441009521484,27.128242747523412,0.869124426044004,1.0566673278808594
speaker16,16.4864981174469,26.68732568824165,0.8734933684774467,1.186281442642212
