FILE,SNR,PSNR,SSIM,PESQ
speaker1.wav,25.161986351013184,17.555649704505495,0.391713300255491,1.1192805767059326
speaker10.wav,20.787622928619385,18.696051069080188,0.593883782560625,1.0890614986419678
speaker11.wav,18.100260496139526,16.25885939228324,0.5802757820955019,1.0689013004302979
speaker12.wav,16.64026975631714,16.96061058178082,0.5286798427900239,1.0514552593231201
speaker13.wav,14.569244384765625,17.08537321231171,0.35401088732242253,1.0656522512435913
speaker14.wav,10.768241882324219,17.258368270755312,0.5023554828846548,1.0876966714859009
speaker15.wav,19.845709800720215,14.830958699406393,0.3123122362731418,1.0561902523040771
speaker16.wav,12.098811864852905,15.865181494783794,0.3441267697655561,1.0500173568725586
speaker17.wav,11.275736093521118,16.172267017849574,0.44382192364906986,1.0462385416030884
speaker18.wav,18.60898494720459,15.594386048977992,0.40328771596567853,1.0834499597549438
speaker19.wav,17.62649655342102,18.586307026457437,0.5556398452243049,1.0568773746490479
speaker2.wav,20.140891075134277,15.120231431302887,0.4534528842120345,1.0707013607025146
speaker20.wav,24.812982082366943,18.6287573838457,0.5218728224073916,1.0492597818374634
speaker21.wav,22.646191120147705,18.33587754957932,0.40885262391332206,1.0579946041107178
speaker22.wav,14.171650409698486,17.69179780053874,0.4765236248671313,1.0816733837127686
speaker23.wav,10.75445294380188,16.876260996285342,0.5537176664602826,1.0454946756362915
speaker24.wav,11.456727981567383,16.374306185567864,0.4062629217789791,1.0444294214248657
speaker3.wav,18.298654556274414,17.245623032848464,0.5906450267344538,1.033869981765747
speaker4.wav,19.66421127319336,16.668460063385627,0.5761144148707543,1.0846787691116333
speaker5.wav,19.9185311794281,16.073181170594353,0.5163397435343992,1.0498501062393188
speaker6.wav,9.83068585395813,14.65705029484326,0.334632240660633,1.0489082336425781
speaker7.wav,12.796550989151001,16.65628717582044,0.39792864517773197,1.0736756324768066
speaker8.wav,19.888561964035034,16.2480404983082,0.5366787093845775,1.0657683610916138
speaker9.wav,15.0662100315094,17.247376731025742,0.5195481407959146,1.06486976146698
